id|region|nsuId
0100F3400D228000|US|70030000005962
0100F4F006EB0000|US|70030000000701
0100F5E008AA0000|US|70030000001001
0100F7000E2B6000|US|70030000007541
0100FA500B128000|US|70030000002761
0100FC900CAE4000|US|70030000004601
0100f5400d534000|US|70030000005702
01009A500E3DA000|US|70030000007021
010042A010DD0000|US|70030000010184
0100C1700FB34000|US|70030000009702
01004510110C4000|US|70030000010331
010054500E6D4000|US|70030000007561
0100C5E00E540000|US|70030000007144
01006B700EA6A000|US|70030000008641
0100302010338000|US|70030000010021
010091700EA2A000|US|70030000007702
010069B00EAC8000|US|70030000007821
0100C1B00E1CA000|US|70030000006961
0100F19011226000|US|70030000010402
0100F1B010A90000|US|70030000010194
0100E86010220000|US|70030000010326
0100B8200ECA6000|US|70030000008869
0100E9400FC94000|US|70030000010361
01000DC00EBBE000|US|70030000008741
0100F0900FF1C000|US|70030000009561
01008E000EAD4000|US|70030000007443
0100A1200F1E0000|US|70030000008664
01003ED00FEA2000|US|70030000009704
0100BED00E514000|US|70030000007721
010068C00F324000|US|70030000009481
01007B200E7D0000|US|70030000008686
010069800E060000|US|70030000009141
0100B5000D49C000|US|70030000007562
0100D6700F386000|US|70030000008685
01005B800DF58000|US|70030000006582
010099200F6C2000|US|70030000008867
01003DE00E000000|US|70030000007383
010048C00EAD0000|US|70030000007381
0100C7E00FC9E000|US|70030000009981
01001FD01029E000|US|70030000010088
0100F1500E168000|US|70030000007081
0100F7900EA7E000|US|70030000008684
010083D00F02E000|US|70030000009762
01000B100D4B0000|US|70030000007761
010006D00FF34000|US|70030000009706
010063800FCDC000|US|70030000009421
0100FB900F97A000|US|70030000009501
010074100EB70000|US|70030000007881
01001B400FA32000|US|70030000010456
01001330104F0000|US|70030000010323
010038100EA60000|US|70030000007641
0100B0300FC02000|US|70030000009924
01005E300F0C2000|US|70030000009103
0100C2E00F53C000|US|70030000009103
010094E00E018000|US|70030000006802
0100CAB00F36A000|US|70030000009161
010082700FD42000|US|70030000009941
01000F300DAB2000|US|70030000010129
01002D000DF5A000|US|70030000008061
010005800F46E000|US|70030000009061
0100BFD00F028000|US|70030000008341
010012E00EBB8000|US|70030000007501
010002C00DC80000|US|70030000010130
010050800D424000|US|70030000006962
010021600E1BC000|US|70030000010446
010040800FB54000|US|70030000010304
0100DB800F980000|US|70030000009301
01002B500EEFA000|US|70030000009705
01001D300FEC2000|US|70030000010104
010029B00D240000|US|70030000007442
010081D00E6BA000|US|70030000009001
01008ED00E6C0000|US|70030000008921
0100D2600DA50000|US|70030000007221
0100B720103EE000|US|70030000010127
010042600EDB6000|US|70030000007722
0100C4400F622000|US|70030000008866
01000A400F9B4000|US|70030000010191
0100DFC00EA86000|US|70030000007444
01005E200E6FE000|US|70030000007321
0100B7E00E026000|US|70030000008181
010084800F7A4000|US|70030000010369
0100E2500E55C000|US|70030000007441
01003D000F68C000|US|70030000008868
0100F8000F62C000|US|70030000008868
0100C4F00D9DA000|US|70030000010128
01004C800D426000|US|70030000007183
0100ACB00F72A000|US|70030000008881
0100A6B0108DA000|US|70030000010201
0100D7700EDA0000|US|70030000007723
0100E4600E6A2000|US|70030000007141
010001100E820000|US|70030000007182
010088D00F6D0000|US|70030000008922
010088E0109C0000|US|70030000010561
0100E6200F298000|US|70030000009922
0100A1400AC08000|US|70030000002661
